batch_invoice_no,batch_invoice_date,batch_waybill_no,batch_waybill_date,device_id,meter_created_at,phase_type,sim_no,imei_no,whm_system_utility,last_meter_location,swh_delivery_time,current_meter_status,status,edf_vendor_manager_name,batch_supplier,whm_vendor_manager_name,date_of_dispatch_to_OEM_repair,date_of_receipt_of_meter_WH,date_of_receipt_of_refurbished,refurbished_meter_received_date,faulty_declared_date,s2s_faulty_declared_date,s2s_date_of_receipt_of_meter_WH,s2s_date_of_dispatch_to_OEM_repair,s2s_date_of_receipt_of_refurbished,s2s_refurbished_meter_received_date,reveived_date,vendor_dispatched_date,swh_inventory_status
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001896,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004528,866545055729203,NBPD,"VM NBPD",1663140579,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001897,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004527,866545055733585,NBPD,"VM NBPD",1663140579,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001898,"14/09/2022 12:01:25 PM","1 Phase",8991856050706003085,866545055749284,NBPD,"VM NBPD",1663140579,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001899,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004703,866545055715160,NBPD,"VM NBPD",1663140579,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001900,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004700,866545055754342,NBPD,"VM NBPD",1663140579,"Open in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,2022-09-15,Outstock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001901,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004531,866545055725755,NBPD,"NBPDCL EDF Warehouse",1663140579,"Pending MRN Acceptance in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,AssignedToVM
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001902,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004939,866545055713843,NBPD,"NBPDCL EDF Warehouse",1663140579,"Pending MRN Acceptance in VP warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,AssignedToVM
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001903,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004532,866545055724709,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001904,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004522,866545055748492,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001905,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004503,866545055758699,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001906,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004523,866545055768789,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001907,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004508,866545055748484,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001908,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004689,866545055717604,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001909,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004534,866545055768466,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001910,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004883,866545055769100,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001911,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004676,866545055754185,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001912,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004535,866545055710286,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001913,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004686,866545055723115,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001914,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004682,866545055716309,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001915,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004690,866545055758582,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001916,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004681,866545055725037,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001917,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004537,866545055749458,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001918,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004881,866545055716184,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001919,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004688,866545055719402,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001920,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004536,866545055714411,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001921,"14/09/2022 12:01:25 PM","1 Phase",8991856050706003370,866545055758467,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001922,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004530,866545055743220,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001923,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004884,866545055715970,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001924,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004687,866545055736455,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001925,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004887,866545055753252,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001926,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004877,866545055721838,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001927,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004882,866545055727454,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001928,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004876,866545055719410,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001929,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004997,866545055721200,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001930,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004992,866545055712514,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001931,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004910,866545055714148,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001932,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004889,866545055733650,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001933,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004801,866545055742164,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001934,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004905,866545055720392,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001935,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004878,866545055734286,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001936,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004888,866545055721879,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001937,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004880,866545055724865,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001938,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004974,866545055752288,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001939,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004958,866545055710195,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001940,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004886,866545055717026,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001941,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004879,866545055726928,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001942,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004885,866545055727843,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001943,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004875,866545055720277,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001944,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004994,866545055742859,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001945,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004906,866545055725292,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001946,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004999,866545055710823,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001947,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004890,866545055724717,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001948,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004993,866545055767732,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001949,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004991,866545055745902,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001950,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004908,866545055715608,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001951,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004986,866545055713132,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001952,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004982,866545055745191,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001953,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004959,866545055720517,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001954,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004998,866545055742966,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001955,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004800,866545055723487,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001956,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004904,866545055731993,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001957,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004996,866545055710385,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001958,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004913,866545055743238,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001959,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004663,866545055747155,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001960,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004995,866545055759689,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001961,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004917,866545055720327,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001962,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004990,866545055718727,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001963,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004660,866545055729724,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001964,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004976,866545055742545,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001965,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004916,866545055742693,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001966,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004984,866545055716242,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001967,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004680,866545055732389,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001968,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004963,866545055723669,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001969,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004665,866545055746850,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001970,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004673,866545055709668,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001971,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004675,866545055718503,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001972,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004658,866545055721986,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001973,"14/09/2022 12:01:25 PM","1 Phase",8991856050706004667,866545055760703,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001974,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004610,866545055727892,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001975,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004661,866545055732413,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001976,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004962,866545055745837,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001977,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004964,866545055727355,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001978,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004679,866545055725722,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001979,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004659,866545055722042,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001980,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004513,866545055730458,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001981,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004662,866545055728205,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001982,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004670,866545055737172,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001983,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004515,866545055749425,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001984,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004664,866545055737891,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001985,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004514,866545055740531,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001986,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004669,866545055733940,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001987,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004657,866545055726316,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001988,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004516,866545055725763,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001989,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004672,866545055715657,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001990,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004677,866545055722711,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
1170469932,10-Apr-21,181323562027,10-Apr-21,LT0001991,"14/09/2022 12:01:26 PM","1 Phase",8991856050706004666,866545055714841,NBPD,"NBPDCL EDF Warehouse",1663140579,"Open in EDF Warehouse","New Meter",,L&T,,,,,,,,,,,,15-Apr-21,,Instock
