sim_no,mobile_no,imsi,static_ip,apn,status,batch_id,sim_upload_time,sim_status
8991856050706003319,#N/A,405856706003319,2405:0203:0500:1141:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004502,#N/A,405856706004502,2405:0203:0500:11F8:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003150,#N/A,405856706003150,2405:0203:0500:1098:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003144,#N/A,405856706003144,2405:0203:0500:1092:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003221,#N/A,405856706003221,2405:0203:0500:10DF:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003139,#N/A,405856706003139,2405:0203:0500:108D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003329,#N/A,405856706003329,2405:0203:0500:114B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003051,#N/A,405856706003051,2405:0203:0500:1035:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003012,#N/A,405856706003012,2405:0203:0500:100E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003475,#N/A,405856706003475,2405:0203:0500:11DD:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003315,#N/A,405856706003315,2405:0203:0500:113D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003092,#N/A,405856706003092,2405:0203:0500:105E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003010,#N/A,405856706003010,2405:0203:0500:100C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003310,#N/A,405856706003310,2405:0203:0500:1138:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003318,#N/A,405856706003318,2405:0203:0500:1140:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003316,#N/A,405856706003316,2405:0203:0500:113E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003308,#N/A,405856706003308,2405:0203:0500:1136:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003148,#N/A,405856706003148,2405:0203:0500:1096:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003093,#N/A,405856706003093,2405:0203:0500:105F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003087,#N/A,405856706003087,2405:0203:0500:1059:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003088,#N/A,405856706003088,2405:0203:0500:105A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003019,#N/A,405856706003019,2405:0203:0500:1015:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003011,#N/A,405856706003011,2405:0203:0500:100D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003008,#N/A,405856706003008,2405:0203:0500:100A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003154,#N/A,405856706003154,2405:0203:0500:109C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004645,#N/A,405856706004645,2405:0203:0500:1287:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003084,#N/A,405856706003084,2405:0203:0500:1056:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004620,#N/A,405856706004620,2405:0203:0500:126E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003433,#N/A,405856706003433,2405:0203:0500:11B3:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004797,#N/A,405856706004797,2405:0203:0500:131F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004751,#N/A,405856706004751,2405:0203:0500:12F1:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004628,#N/A,405856706004628,2405:0203:0500:1276:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003445,#N/A,405856706003445,2405:0203:0500:11BF:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003419,#N/A,405856706003419,2405:0203:0500:11A5:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004791,#N/A,405856706004791,2405:0203:0500:1319:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004750,#N/A,405856706004750,2405:0203:0500:12F0:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004754,#N/A,405856706004754,2405:0203:0500:12F4:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004798,#N/A,405856706004798,2405:0203:0500:1320:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004792,#N/A,405856706004792,2405:0203:0500:131A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004755,#N/A,405856706004755,2405:0203:0500:12F5:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004647,#N/A,405856706004647,2405:0203:0500:1289:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004646,#N/A,405856706004646,2405:0203:0500:1288:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004795,#N/A,405856706004795,2405:0203:0500:131D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004799,#N/A,405856706004799,2405:0203:0500:1321:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004648,#N/A,405856706004648,2405:0203:0500:128A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004644,#N/A,405856706004644,2405:0203:0500:1286:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004649,#N/A,405856706004649,2405:0203:0500:128B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004794,#N/A,405856706004794,2405:0203:0500:131C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004790,#N/A,405856706004790,2405:0203:0500:1318:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004793,#N/A,405856706004793,2405:0203:0500:131B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003439,#N/A,405856706003439,2405:0203:0500:11B9:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003428,#N/A,405856706003428,2405:0203:0500:11AE:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003416,#N/A,405856706003416,2405:0203:0500:11A2:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004758,#N/A,405856706004758,2405:0203:0500:12F8:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003406,#N/A,405856706003406,2405:0203:0500:1198:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003438,#N/A,405856706003438,2405:0203:0500:11B8:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003437,#N/A,405856706003437,2405:0203:0500:11B7:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004764,#N/A,405856706004764,2405:0203:0500:12FE:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003417,#N/A,405856706003417,2405:0203:0500:11A3:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003418,#N/A,405856706003418,2405:0203:0500:11A4:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004757,#N/A,405856706004757,2405:0203:0500:12F7:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003415,#N/A,405856706003415,2405:0203:0500:11A1:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004611,#N/A,405856706004611,2405:0203:0500:1265:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003423,#N/A,405856706003423,2405:0203:0500:11A9:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003424,#N/A,405856706003424,2405:0203:0500:11AA:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004756,#N/A,405856706004756,2405:0203:0500:12F6:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003435,#N/A,405856706003435,2405:0203:0500:11B5:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003422,#N/A,405856706003422,2405:0203:0500:11A8:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003410,#N/A,405856706003410,2405:0203:0500:119C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004965,#N/A,405856706004965,2405:0203:0500:13C7:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003405,#N/A,405856706003405,2405:0203:0500:1197:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003432,#N/A,405856706003432,2405:0203:0500:11B2:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003430,#N/A,405856706003430,2405:0203:0500:11B0:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003431,#N/A,405856706003431,2405:0203:0500:11B1:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003407,#N/A,405856706003407,2405:0203:0500:1199:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003412,#N/A,405856706003412,2405:0203:0500:119E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003409,#N/A,405856706003409,2405:0203:0500:119B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003411,#N/A,405856706003411,2405:0203:0500:119D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003420,#N/A,405856706003420,2405:0203:0500:11A6:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003448,#N/A,405856706003448,2405:0203:0500:11C2:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003426,#N/A,405856706003426,2405:0203:0500:11AC:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003408,#N/A,405856706003408,2405:0203:0500:119A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003440,#N/A,405856706003440,2405:0203:0500:11BA:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003449,#N/A,405856706003449,2405:0203:0500:11C3:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003421,#N/A,405856706003421,2405:0203:0500:11A7:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003444,#N/A,405856706003444,2405:0203:0500:11BE:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003447,#N/A,405856706003447,2405:0203:0500:11C1:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003441,#N/A,405856706003441,2405:0203:0500:11BB:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003436,#N/A,405856706003436,2405:0203:0500:11B6:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003443,#N/A,405856706003443,2405:0203:0500:11BD:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004618,#N/A,405856706004618,2405:0203:0500:126C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004619,#N/A,405856706004619,2405:0203:0500:126D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004752,#N/A,405856706004752,2405:0203:0500:12F2:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004633,#N/A,405856706004633,2405:0203:0500:127B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004617,#N/A,405856706004617,2405:0203:0500:126B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004631,#N/A,405856706004631,2405:0203:0500:1279:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004642,#N/A,405856706004642,2405:0203:0500:1284:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004636,#N/A,405856706004636,2405:0203:0500:127E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003442,#N/A,405856706003442,2405:0203:0500:11BC:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003446,#N/A,405856706003446,2405:0203:0500:11C0:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003241,#N/A,405856706003241,2405:0203:0500:10F3:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004641,#N/A,405856706004641,2405:0203:0500:1283:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003434,#N/A,405856706003434,2405:0203:0500:11B4:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003425,#N/A,405856706003425,2405:0203:0500:11AB:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003427,#N/A,405856706003427,2405:0203:0500:11AD:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004643,#N/A,405856706004643,2405:0203:0500:1285:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004634,#N/A,405856706004634,2405:0203:0500:127C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004626,#N/A,405856706004626,2405:0203:0500:1274:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004622,#N/A,405856706004622,2405:0203:0500:1270:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004796,#N/A,405856706004796,2405:0203:0500:131E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004639,#N/A,405856706004639,2405:0203:0500:1281:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004638,#N/A,405856706004638,2405:0203:0500:1280:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004629,#N/A,405856706004629,2405:0203:0500:1277:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004625,#N/A,405856706004625,2405:0203:0500:1273:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004630,#N/A,405856706004630,2405:0203:0500:1278:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004637,#N/A,405856706004637,2405:0203:0500:127F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004623,#N/A,405856706004623,2405:0203:0500:1271:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004753,#N/A,405856706004753,2405:0203:0500:12F3:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004640,#N/A,405856706004640,2405:0203:0500:1282:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004635,#N/A,405856706004635,2405:0203:0500:127D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004627,#N/A,405856706004627,2405:0203:0500:1275:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004518,#N/A,405856706004518,2405:0203:0500:1208:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004632,#N/A,405856706004632,2405:0203:0500:127A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004621,#N/A,405856706004621,2405:0203:0500:126F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004560,#N/A,405856706004560,2405:0203:0500:1232:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004543,#N/A,405856706004543,2405:0203:0500:1221:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004957,#N/A,405856706004957,2405:0203:0500:13BF:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004542,#N/A,405856706004542,2405:0203:0500:1220:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004551,#N/A,405856706004551,2405:0203:0500:1229:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004624,#N/A,405856706004624,2405:0203:0500:1272:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004921,#N/A,405856706004921,2405:0203:0500:139B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004575,#N/A,405856706004575,2405:0203:0500:1241:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004562,#N/A,405856706004562,2405:0203:0500:1234:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004541,#N/A,405856706004541,2405:0203:0500:121F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004583,#N/A,405856706004583,2405:0203:0500:1249:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004587,#N/A,405856706004587,2405:0203:0500:124D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004559,#N/A,405856706004559,2405:0203:0500:1231:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004571,#N/A,405856706004571,2405:0203:0500:123D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004567,#N/A,405856706004567,2405:0203:0500:1239:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004582,#N/A,405856706004582,2405:0203:0500:1248:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004586,#N/A,405856706004586,2405:0203:0500:124C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004558,#N/A,405856706004558,2405:0203:0500:1230:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004572,#N/A,405856706004572,2405:0203:0500:123E:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004568,#N/A,405856706004568,2405:0203:0500:123A:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004561,#N/A,405856706004561,2405:0203:0500:1233:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003239,#N/A,405856706003239,2405:0203:0500:10F1:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004570,#N/A,405856706004570,2405:0203:0500:123C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004573,#N/A,405856706004573,2405:0203:0500:123F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003413,#N/A,405856706003413,2405:0203:0500:119F:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004585,#N/A,405856706004585,2405:0203:0500:124B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706003414,#N/A,405856706003414,2405:0203:0500:11A0:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004576,#N/A,405856706004576,2405:0203:0500:1242:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004563,#N/A,405856706004563,2405:0203:0500:1235:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004555,#N/A,405856706004555,2405:0203:0500:122D:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004919,#N/A,405856706004919,2405:0203:0500:1399:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004554,#N/A,405856706004554,2405:0203:0500:122C:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004592,#N/A,405856706004592,2405:0203:0500:1252:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004591,#N/A,405856706004591,2405:0203:0500:1251:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004553,#N/A,405856706004553,2405:0203:0500:122B:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004960,#N/A,405856706004960,2405:0203:0500:13C2:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
8991856050706004550,#N/A,405856706004550,2405:0203:0500:1228:0000:0000:0000:0010,JIOEDF,Active,Sim_Batch-15_09_2022_10:57:01,1663219621,UTILIZED
